GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000142494.13,370.3751549426981,2.0249194174424825,0.27020854386806303,7.493913362085274,6.684985963391053e-14,4.078955601995774e-11
ENSG00000109220.10,152.48752317309126,0.5223533115942368,0.07009769356390151,7.451790280632503,9.208202157663249e-14,5.487874341731071e-11
ENSG00000166426.7,400.40709957183685,2.0685904845918164,0.27777903992649583,7.446891907824269,9.556485422724399e-14,5.5660011801854124e-11
ENSG00000205358.3,108.59360827742472,2.2866082199933904,0.30735479690401146,7.439637328020979,1.009620954447812e-13,5.74967915547424e-11
ENSG00000260549.1,110.86669352716801,1.724189100370486,0.23244766925738836,7.417536626109588,1.1931869867629912e-13,6.647348458646777e-11
ENSG00000112303.13,35.781172019780534,2.4929074855364637,0.3362867505151051,7.413041048206534,1.234356593090867e-13,6.730394981093542e-11
ENSG00000168229.3,43.18307407858888,2.6834481277530413,0.362636084668458,7.399837581542384,1.3635116631810353e-13,7.279731956737582e-11
ENSG00000261040.6,21.987849859350842,3.8780276632705175,0.5349784393460024,7.2489419723368815,4.2003978102332007e-13,2.196808054751964e-10
ENSG00000123342.15,22.523180438559667,2.391454144396869,0.33090001860506857,7.227120005850123,4.933441324907444e-13,2.528586016668061e-10
ENSG00000051108.14,2406.576645585815,0.5947551991041049,0.08238046288515606,7.219614678946802,5.213508674993474e-13,2.619736996354074e-10
ENSG00000152049.6,271.2991851765574,1.6181489325885006,0.22585494428751762,7.164549519573795,7.804275484643983e-13,3.846157073941757e-10
ENSG00000170545.16,44.757525721017124,1.0543324018230888,0.14754921883330113,7.145631879042732,8.958283752048675e-13,4.3315837304481395e-10
ENSG00000204936.9,128.90363545012275,3.4560941322639906,0.48543707436044875,7.11955125557171,1.082790159027717e-12,5.138641371370983e-10
ENSG00000198417.6,1003.67071820229,1.5287245299254775,0.21588653098605226,7.081148244603752,1.4296486214886368e-12,6.542429504087374e-10
ENSG00000168079.16,130.06316794012523,2.584132280537142,0.3648683284612682,7.0823693890752555,1.4171030547196826e-12,6.542429504087374e-10
ENSG00000110852.4,143.20497885677779,1.3089811510639568,0.18574425354197283,7.0472228674798005,1.8252385805194995e-12,8.206208614556705e-10
ENSG00000125144.13,1392.5370178244198,1.75954473052788,0.25100604336003063,7.0099695886767,2.3836993130686976e-12,1.0532252120001985e-9
ENSG00000121966.6,265.4490179718484,1.4792648272848254,0.21296709939854253,6.945978188473881,3.758468402641011e-12,1.632513046686122e-9
ENSG00000267107.6,106.11369500628373,1.3450642404204787,0.1937406501234863,6.942602079445705,3.849425990413752e-12,1.6441539976055537e-09
ENSG00000072694.20,56.74252341456234,2.354332584099753,0.33972818687206013,6.930047829638529,4.206983577988922e-12,1.7674158713626575e-9
ENSG00000138772.12,386.68339377549114,1.0928885964074058,0.15867433197138678,6.887620592626681,5.673327549544833e-12,2.3450058889062166e-9
ENSG00000180447.6,234.16971845026484,1.4575001134256451,0.21198127113482704,6.875607951697899,6.172604265160561e-12,2.510878246083646e-9
ENSG00000134762.16,12.042461796113479,3.523929749501574,0.513221525033948,6.866293749601552,6.589132538123892e-12,2.628944083979087e-9
ENSG00000146278.10,1789.0474990481484,0.6647067376965157,0.09683116753624195,6.864594888290791,6.668020660188109e-12,2.628944083979087e-9
ENSG00000011465.16,1900.889164189094,1.4170788791980362,0.20680488889254728,6.852250383376233,7.269716790946538e-12,2.8227429121452566e-9
ENSG00000204389.9,17879.472776521045,2.118168103049867,0.30963743658603854,6.840801055596178,7.875155976653273e-12,3.0121883912491554e-9
ENSG00000183508.4,38.59511307867513,1.2767822743357784,0.18740520250874732,6.812949999486719,9.561738221393137e-12,3.6035097852888518e-9
ENSG00000186564.5,29.406830134487826,2.6183467094454658,0.3848482623512116,6.803581997353463,1.0204936149318014e-11,3.790172444906851e-9
ENSG00000164707.15,280.4990440942695,2.0654162211002616,0.3037842706658111,6.798957090745484,1.0537919526541842e-11,3.8579323386669685e-9
ENSG00000133639.4,1296.383226145657,0.7606041430338631,0.11201924564578349,6.789941662694039,1.1217889664619845e-11,4.049026175143842e-9
ENSG00000243927.5,1268.5606598883733,0.7869352072008725,0.1160226100509925,6.782602174309048,1.1803032947733338e-11,4.2010600743272536e-9
ENSG00000185112.5,304.8145610957476,0.7534747778929988,0.11178859579833259,6.740175708551457,1.5819520679430986e-11,5.5535185815312035e-9
ENSG00000197405.7,139.02029179158947,1.63979030785181,0.24360943551981062,6.731226581404151,1.682387371015615e-11,5.8262893455428605e-9
ENSG00000150782.11,144.65397383430303,1.5062084755956362,0.22431222874147583,6.71478538662986,1.8834321688478742e-11,6.435562158808597e-9
ENSG00000257894.2,42.70734685095953,1.5529581943657318,0.23192950803436294,6.695819809765835,2.1446585914757052e-11,7.2317323320720924e-9
ENSG00000176845.12,329.8883620080453,0.9822632539194136,0.14679766309766984,6.69127309789583,2.212373382940117e-11,7.358448763691232e-9
ENSG00000127951.6,382.81308357653404,1.8184807857035314,0.27184191561688226,6.68947899950201,2.2396652107851722e-11,7.358448763691232e-9
ENSG00000167244.18,527.6341189714256,2.2469997110452296,0.33691118089767774,6.669412707106503,2.5682908572784776e-11,8.331340480946273e-9
ENSG00000134294.13,4847.217979195689,1.0045693579477986,0.1512108476314042,6.643500606494615,3.063192186637627e-11,9.812553270870307e-9
ENSG00000155850.7,549.2437654516884,1.6792322059367453,0.254751664154004,6.591643715118601,4.349834665987123e-11,1.3762125059907655e-8
ENSG00000054598.6,446.7878774177727,1.4651816657588792,0.22256800110960948,6.583074199589508,4.60819017217078e-11,1.4228203559303684e-8
ENSG00000108691.9,239.9431465470412,2.5272534434599145,0.38390121776922104,6.583082643356322,4.6079283639031885e-11,1.4228203559303684e-8
ENSG00000172296.12,192.90355880822023,1.5350607872627637,0.23438490226389863,6.549315985952066,5.78012141159721e-11,1.7478640212589e-8
ENSG00000099860.8,1710.47172679598,1.684218057656122,0.2571768284968246,6.548871714066252,5.797340375658738e-11,1.7478640212589e-8
ENSG00000123689.5,71.21769529770104,1.3160155377357552,0.2016218049929473,6.5271488754988045,6.703341162874363e-11,1.997517720709085e-8
ENSG00000042062.11,180.447912987527,1.3193115602422936,0.2029589052802602,6.500387644584965,8.011330437766844e-11,2.359843277340815e-8
ENSG00000167644.11,29.138423679416988,2.7379188682739968,0.42166261984179865,6.493150541305326,8.40596149684815e-11,2.4479497190878127e-8
ENSG00000158373.8,138.22540550923014,1.1666694020394364,0.1797880379284901,6.48913807326533,8.632882415080959e-11,2.4581653072364417e-8
ENSG00000204388.6,14570.66601287775,1.7945493825811998,0.2765422785472563,6.489240603673345,8.627010036906767e-11,2.4581653072364417e-8
ENSG00000157514.16,3897.8452373429122,0.757139694615683,0.11671885418324933,6.48686709541347,8.763958144619245e-11,2.4680654436500814e-8
ENSG00000105655.18,785.9226855752999,0.9106061519437789,0.14066789543470185,6.473446902221432,9.579208644589462e-11,2.668330216683632e-8
ENSG00000112936.18,159.81332786217106,1.8970110756933423,0.29328470833823056,6.468155419496384,9.920643539293922e-11,2.712963877337301e-8
ENSG00000164949.7,303.85617266661876,1.489072081137617,0.23023240748812282,6.467691049160553,9.95116886368698e-11,2.712963877337301e-8
ENSG00000205364.3,755.141078974537,1.4521776985777044,0.22473320532378113,6.4617851931827355,1.0347491597306647e-10,2.7913175490966047e-8
ENSG00000122176.10,150.142594383077,1.8557323780095867,0.2873222477050875,6.4587145368371965,1.0559608562833515e-10,2.818865506663901e-8
ENSG00000163132.6,352.38500589508175,1.2437037760373868,0.1928163298802421,6.450199403804901,1.1170308082107623e-10,2.9511493321667224e-8
ENSG00000109625.18,58.04417127048189,2.0704852564176277,0.32130783047067224,6.443930275165248,1.1641858462182042e-10,3.044345987860604e-8
ENSG00000149452.15,45.93220345301359,3.3194685659559697,0.5157464589333645,6.436241118981395,1.2246843381886247e-10,3.170200559066655e-8
ENSG00000169715.14,2320.6850641891374,1.2850691495676319,0.19980354747458465,6.43166333035751,1.2621505790239546e-10,3.234513288864688e-8
ENSG00000281327.1,54.77603413249658,1.8530917013256827,0.28886793435722,6.4150135093710725,1.4081037446215105e-10,3.5728192736054905e-8
ENSG00000122691.12,67.76992412822415,1.2237298279324351,0.19085235511396104,6.411918926553074,1.4369925519721932e-10,3.610373346018764e-8
ENSG00000135245.9,616.222601125218,1.6324463096701223,0.25503882429627095,6.40077570218783,1.5458953159185065e-10,3.8462775981595694e-8
ENSG00000279526.1,19.110915814840276,1.5578698723140065,0.24394675014409103,6.386106276856838,1.701627640478753e-10,4.193039571398943e-8
ENSG00000137819.13,155.09693238795725,0.8459889441077713,0.13292281293342287,6.364512798352396,1.9591058680868262e-10,4.78152438871058e-8
ENSG00000106211.8,6493.8009211798535,1.67897835849875,0.2641576706565016,6.355970486588731,2.0711479265184435e-10,5.007293199329071e-8
ENSG00000134453.15,2634.1289251817802,0.385146042130381,0.06080508032524586,6.3341095854201335,2.3871580872258687e-10,5.717355168349284e-8
ENSG00000112378.11,335.47481869363804,1.053900360403682,0.16672091179541423,6.321344749463338,2.5929680556186254e-10,6.152777070494307e-8
ENSG00000122884.12,829.1417548943584,0.8543192316597271,0.13525578029972724,6.316323263719695,2.6785945482959133e-10,6.297646099924712e-8
ENSG00000221869.4,1265.153828262307,1.3755518618669833,0.21806900504350757,6.307874251054353,2.828939049679658e-10,6.590656456921872e-8
ENSG00000234409.6,74.00288927952309,-1.2289899855255368,0.19488361760180503,-6.306276539040159,2.858281529733365e-10,6.599025293916841e-8
ENSG00000225217.1,107.59952772964671,2.3315435312455772,0.3703707005499345,6.295161922321745,3.0707913955403243e-10,7.026354561920704e-8
ENSG00000099937.10,60.14174798824839,2.499809877366413,0.39725485471296057,6.29271070626102,3.1196942776136063e-10,7.075080110832203e-8
ENSG00000187134.13,467.0250103492109,0.8999049572544615,0.14332819375171837,6.278631814849565,3.415653777020812e-10,7.678329766992311e-8
ENSG00000163464.7,10.42489045244413,2.9141185288182663,0.46513306191940984,6.265128771523822,3.7251743904053376e-10,8.301308182862399e-8
ENSG00000157510.13,166.27852969184227,1.0382885120238818,0.16631814757707672,6.242785451555781,4.298463312018173e-10,9.496268904921527e-8
ENSG00000104415.13,13.649679429908947,1.5350612411624147,0.24598884829663048,6.240369235402619,4.3653919995039747e-10,9.561700920622937e-8
ENSG00000163874.9,53.08404660363814,1.5744263760327581,0.25324474825970633,6.217014910880442,5.067016297541743e-10,1.1004442937042562e-7
ENSG00000090376.9,278.41708115400326,1.0712431692853346,0.17241698439409706,6.213095380654448,5.19508927482651e-10,1.1187777550082265e-7
ENSG00000135269.17,76.73851843341326,1.1549917538614174,0.18638484131352107,6.196811638338047,5.761838569559525e-10,1.2304886418508495e-7
ENSG00000111817.16,384.3483231031419,0.842948496711642,0.1364950407241128,6.175671234938349,6.588295651308492e-10,1.395357459967626e-7
ENSG00000169908.11,1010.2001040326603,1.3177804844073342,0.2147382803228462,6.136681743125305,8.426295418200888e-10,1.7700055137888045e-7
ENSG00000196954.13,180.91997250555232,1.162909030695764,0.1898383978611896,6.125784055268347,9.02381248672146e-10,1.8801076633919583e-7
ENSG00000186352.8,592.3024059957401,0.8805334830976507,0.14408890105124508,6.111043089880252,9.898203352796513e-10,2.0456553009848084e-7
ENSG00000116962.14,327.7255602655408,1.293231079999991,0.2120271036917939,6.099366814347722,1.0648944505030813e-9,2.183204006643397e-7
ENSG00000180871.7,10.354893623302535,2.0674146525857093,0.33979147707546137,6.084362887438095,1.1695543932314926e-9,2.378743685344719e-7
ENSG00000000971.15,1017.6646149620103,1.4559622913200063,0.23950176129823603,6.079129787722065,1.208365252010306e-9,2.438328843564418e-7
ENSG00000143127.12,304.5260570617456,1.0926926454924593,0.18003682245559963,6.069273110848961,1.2849047749075744e-9,2.5609215745929933e-7
ENSG00000242247.10,1009.5691316752635,0.3858707648985657,0.06358324732351006,6.068748941608225,1.2891047844948538e-9,2.5609215745929933e-7
ENSG00000110060.8,191.97037543913504,0.4180482133567113,0.06897507188961154,6.060859407667747,1.3539614383148686e-9,2.6486999831828354e-7
ENSG00000151929.9,1902.2901892185264,1.6566192877108437,0.2733174253338039,6.061155031325232,1.3514748731755802e-9,2.6486999831828354e-7
ENSG00000149573.8,156.38726463963505,1.7852941653489143,0.2949962074881109,6.051922431649791,1.4312738890575298e-9,2.7787315117331303e-7
ENSG00000133112.16,24323.737553288818,0.6186381721446692,0.10224777922741463,6.0503824808627265,1.4450234300144974e-9,2.7843319880437234e-7
ENSG00000130066.16,4702.0979983909965,0.7979467666069615,0.13201479912364603,6.044373599808297,1.4999158882924389e-9,2.868533169348532e-7
ENSG00000176692.5,74.81369667010985,2.3031140625549114,0.38118587558638867,6.041971148621307,1.5224269405109924e-9,2.890017422553719e-7
ENSG00000144655.14,774.4463912645908,0.8389148634559919,0.1388874450849083,6.040249807627497,1.5387580949139743e-9,2.899540713114737e-7
ENSG00000125733.17,436.40765234284504,1.1793619572630425,0.19541325547210756,6.035219844292393,1.5874641637935789e-9,2.947966965618699e-7
ENSG00000172716.16,243.2965270598277,0.9171145688738237,0.15193816721693829,6.036103934071823,1.5787958719099064e-9,2.947966965618699e-7
ENSG00000138356.13,64.98678652103438,1.5381513098768194,0.2550603029001817,6.030539807203073,1.6341291127710755e-9,3.012793293020457e-7
ENSG00000070495.14,1002.0187589881871,0.6265771733907428,0.10413719769117237,6.016843042472779,1.7785137371598e-9,3.2555693958710143e-7
ENSG00000175782.9,618.9012418706085,-0.36082948232899253,0.06000122433405035,-6.013701992481241,1.8133373036077468e-9,3.295772700677711e-7
ENSG00000116741.7,1279.9252326445765,1.1737774675487997,0.19538272568797577,6.007580575077607,1.883122275202631e-9,3.3985052497618187e-7
ENSG00000095794.19,916.6303150476157,0.6672035467636939,0.11112566909507988,6.0040452597214955,1.9246101351518885e-9,3.449089785562059e-7
ENSG00000155962.12,224.1497502227922,0.7131258050926976,0.11904313207117184,5.99048254767309,2.0921932729027053e-9,3.7233775697692796e-7
ENSG00000168209.4,2412.3928579477233,1.1936838359483581,0.19979045194794295,5.974679091568311,2.30543545486844e-9,4.074578924269898e-7
ENSG00000106333.12,171.52885621642233,1.1905268938927431,0.1995158451465524,5.967079421778522,2.415378572382797e-9,4.2396511420858865e-7
ENSG00000198743.6,1226.1406578790716,0.9224330802071916,0.15462427167358134,5.965642199786645,2.436737266551684e-9,4.2426468103217005e-7
ENSG00000166292.11,149.56614824182242,1.1602002095966983,0.1945096776430884,5.96474285318381,2.4501959961275672e-9,4.2426468103217005e-7
ENSG00000135604.9,27.357015395360857,1.7483918683397885,0.29329275387730547,5.96125149778232,2.5031336249793206e-9,4.3052218394191313e-7
ENSG00000101916.11,14.838337596722921,2.0513443673633858,0.34418000296463236,5.960091666261564,2.5209647997886403e-9,4.306984328278899e-7
ENSG00000010379.15,305.3025186821184,1.1191533512085103,0.1881534926189465,5.948087041227821,2.7129432869093806e-9,4.604277987657397e-7
ENSG00000196154.11,117.95750448932756,1.6580571912207795,0.2790650505497979,5.941472025802481,2.8247394648457096e-9,4.731346291869347e-7
ENSG00000133800.8,299.28454531889537,1.6146644869186038,0.27175391637208635,5.94164201375409,2.8218112384951454e-9,4.731346291869347e-7
ENSG00000172322.13,7.360696119316718,2.254714184910702,0.3795984151938451,5.939735506428059,2.854822908932862e-9,4.7506848498196396e-7
ENSG00000153487.12,601.9575766274431,0.392893511858691,0.06622937269477693,5.932315162780878,2.9869256567299593e-9,4.938447987420559e-7
ENSG00000173068.17,57.90493000908753,1.5494572903024657,0.2613475917205314,5.928722281701212,3.0530092903606614e-9,5.01535058231235e-7
ENSG00000114638.7,31.10784854128036,3.2393379359035,0.5479666177797635,5.911560724316679,3.388812870875848e-9,5.531535505855755e-7
ENSG00000136819.15,1947.117424997184,0.20511056582708553,0.034737636449370994,5.904563084653952,3.535825548756294e-9,5.734974768226427e-7
ENSG00000003989.16,1184.4603933079316,1.4207355751491615,0.24141667900977387,5.884993451888394,3.980697523163513e-9,6.41593304566738e-7
ENSG00000164692.17,669.6336701788998,1.7076966314053552,0.2905137750070731,5.878195040368665,4.147640570892516e-9,6.643224056891406e-7
ENSG00000189266.11,2338.4013335287286,0.3838366974829056,0.0653978920598703,5.8692518274367576,4.377660866697395e-9,6.967291373162309e-7
ENSG00000116678.18,508.18963759867364,1.2026667401322304,0.20494490519330108,5.868244145898101,4.404343865658462e-9,6.967291373162309e-7
ENSG00000159873.9,779.7629215370948,0.4895806251653301,0.08346770414620475,5.865509662369109,4.477551899939565e-9,7.039645554585966e-7
ENSG00000057294.14,225.9469345862904,1.3290671348384617,0.22671937908580642,5.862168201931473,4.5686188064404145e-9,7.139024033698079e-7
ENSG00000196843.15,645.3245893228672,0.9521051891559982,0.16248531301651642,5.859638458887776,4.638759784340537e-9,7.20469678747242e-7
ENSG00000077984.5,18.08864107164636,1.8878906340662105,0.32266051253999273,5.851012320053302,4.885900275169023e-9,7.542829298298588e-7
ENSG00000177363.4,50.31117357934782,1.2930019365188745,0.22150545472631278,5.837336774015245,5.304181517080149e-9,8.12319314213858e-7
ENSG00000132661.3,145.64085971912354,0.5509976593239319,0.09440263523875331,5.83667667677291,5.325229047017917e-9,8.12319314213858e-7
ENSG00000143867.6,60.536496678450945,1.6636513777782593,0.28529262599692,5.831385833983035,5.496891526892787e-9,8.335434269803636e-7
ENSG00000187800.13,238.46919224341354,1.001812175988339,0.17230285285913616,5.8142518209339045,6.090567076741786e-9,9.181350733862457e-7
ENSG00000198805.11,503.3287061294038,1.1356014432555765,0.19578484375196373,5.800252059828745,6.6215311825940345e-9,9.866129134296055e-7
ENSG00000162747.9,22.99279603207601,2.527561701620655,0.43576811488093564,5.800244706548246,6.621821559678938e-9,9.866129134296055e-7
ENSG00000173530.5,132.04260513961148,1.4286087868693444,0.24646223416019114,5.796461237711587,6.772882995905224e-9,1.0032871244859143e-6
ENSG00000163421.8,11.041645526969068,1.8907337099835055,0.3267238764012649,5.78694685802946,7.167724190770208e-9,1.0556739530854489e-6
ENSG00000126218.11,51.08270275484956,0.9389006543420031,0.16295227701840265,5.761813651956336,8.32148464614727e-9,1.2167942099001946e-6
ENSG00000142973.12,33.40295167952607,1.8805464447062916,0.32642130107520034,5.761102104893133,8.356646542413638e-9,1.2167942099001946e-6
ENSG00000090104.11,977.9849528063197,2.1827725991510007,0.3790656536239796,5.758296955377123,8.496678761913117e-9,1.2301942747545055e-6
ENSG00000101608.12,1082.147153522789,0.8146646495645852,0.14167960515754854,5.750048841953458,8.921767153916736e-9,1.2844838587271022e-6
ENSG00000153162.8,194.066842975956,1.2381472491640204,0.2157939862870186,5.737635559117075,9.600742866380758e-9,1.3745152929426798e-6
ENSG00000090382.6,73.30475576076859,1.8401435946536069,0.3217148516035961,5.719796849543511,1.0665149147656813e-8,1.5184209844833397e-6
ENSG00000162618.12,305.40601764544954,0.8886438848642271,0.15550550797926524,5.714549255597538,1.0999518644386935e-8,1.5573738359099668e-6
ENSG00000183019.7,13.977738703968022,2.2541014657636342,0.39463296871654874,5.711893441378127,1.1172604193611406e-8,1.5731886135696677e-6
ENSG00000197901.11,86.3919886920115,1.8745510847909777,0.3284258070825979,5.707685097716864,1.1452304918851584e-8,1.603760754947593e-6
ENSG00000087074.7,1672.0130187039194,1.1748949849442432,0.2062582201338504,5.696233508569017,1.2248309728164262e-8,1.7059099641503562e-6
ENSG00000177464.4,248.67300828149922,1.4584425865207284,0.2562385059482059,5.691738566472624,1.2575229640586302e-8,1.73260973117906e-6
ENSG00000101187.15,1266.382076616613,1.4380735864829755,0.25264740249947454,5.692018094213204,1.2554654545207255e-8,1.73260973117906e-6
ENSG00000226950.6,925.5188621780991,0.4619699873022056,0.08135284548905782,5.678596544780254,1.3580437537529385e-8,1.8611009239265536e-6
ENSG00000144381.16,6232.180852668313,0.548671987366703,0.09671781116608955,5.672915678628117,1.4038734081176435e-8,1.913673607969726e-6
ENSG00000112773.15,126.68517276139181,0.9909404583519463,0.17482144579628117,5.668300326875719,1.4422101045087184e-8,1.95553007133571e-6
ENSG00000180660.7,23.397514793676898,0.8825316042501203,0.15574854545210381,5.666387456064678,1.4583954445963297e-8,1.9670684241405338e-6
ENSG00000134253.9,239.49659911749475,-0.48751123667731355,0.0860956375670566,-5.662438312250254,1.492370334848601e-8,1.9922133912931663e-6
ENSG00000273706.4,8.862993909557748,1.597675542517136,0.28215451420191884,5.662413543289221,1.4925858318503448e-8,1.9922133912931663e-6
ENSG00000118113.11,4.728514696037446,3.165557654013171,0.5593101622989081,5.659753509576722,1.515905660062456e-8,2.0128556658248994e-6
ENSG00000166523.7,72.90960696798234,1.2845305165202887,0.22712787176077257,5.655538911020347,1.5535802690646446e-8,2.0522475028515283e-6
ENSG00000164107.8,4.460598932576381,3.0127720130589766,0.53310331275659,5.651384902262989,1.591602450865843e-8,2.0916921029917415e-6
ENSG00000091879.13,299.57011235976097,1.4291408048691225,0.2531155502224342,5.646199151388426,1.640338207889113e-8,2.1447422068150155e-6
ENSG00000197579.7,616.6660621786925,0.41204442881082776,0.07306792926366756,5.639196744223509,1.7084524484853803e-8,2.222462482098215e-6
ENSG00000163623.9,16.177346791305308,1.204273056436158,0.21361935263946186,5.637471706361181,1.7256494629380196e-8,2.2334958983188194e-6
ENSG00000184923.12,87.38789160200957,-1.164298635689436,0.20671145951338374,-5.632482294064845,1.7763408755598337e-8,2.2765744301148023e-6
ENSG00000148926.9,355.4078086390121,1.6447158324772504,0.2920073106490408,5.632447450790059,1.776699910340502e-8,2.2765744301148023e-6
ENSG00000211893.3,11.087738253502987,2.941157091059416,0.5227421491922349,5.626401268013735,1.840080265351715e-8,2.345281225330061e-6
ENSG00000164318.17,53.73776890019908,1.800816732286134,0.32011095077854884,5.625601773092511,1.84862374650436e-8,2.345281225330061e-6
ENSG00000067066.16,344.56579877238664,0.7841923271281246,0.13942145782494283,5.624617181329104,1.8591981269508185e-8,2.347077359574809e-6
ENSG00000251920.1,3.55309202823832,-4.255801385009287,0.7572150464775298,-5.620333886399571,1.9058876495849797e-8,2.394224646858543e-6
ENSG00000132514.13,9.096079847244958,2.5609836549864666,0.45575757388228727,5.619179585258885,1.9186634564273203e-8,2.398516507212826e-6
